compound_id,smiles,latent,cost,parent1_id,parent2_id
,,"[-0.38112244 -1.4959805   0.7993932  -0.1859926  -0.47350216  0.19905281
  1.045698    1.850221   -1.5478287   2.3506026   1.7397178  -0.13072598
 -1.443208   -2.1404846   0.21490312  0.39944124  1.9496806   1.7240455
  1.9632585   0.65017754 -2.1356692   0.67262036 -1.3374912  -2.9394288
 -0.23320898 -0.0178431  -2.0101876   2.4556613   0.903255   -0.7398399
 -1.9609647  -1.6545007  -0.12316608  0.2137384  -4.6992984   0.41125488
  0.9431188   0.11614043  3.0564537  -0.6413957  -2.2209547  -0.8842926
 -3.2303152  -0.70597374 -0.32344988 -1.0798225  -0.83341     3.8453174
 -1.1715293  -1.9642544   1.3926969   0.12517138 -1.5416555  -1.7582107
 -1.000329    0.07027549  2.658277   -2.3034635   0.62559724 -0.49861172
  2.3392808   0.9046483  -0.29042643  1.3596863  -0.9863573   0.12858894
 -0.11370739 -1.4657803   0.78604954  1.0246356   0.24230552 -0.52386844
  1.2764938   0.19483332 -0.97373646 -0.25180233  0.53581303  0.10603602
 -0.26150352  2.1803682   1.3078783   0.19769746 -0.15766814  0.29042533
 -0.5720521   1.0776742   0.8918451   0.2767322   0.9198721  -0.41947472
 -0.18645397 -0.07751922  0.01070152  0.05117528  0.42949334  0.48895591
  0.2855828  -0.16023456  0.11036214 -0.08125643  0.5932883  -0.4389546
 -0.0398764  -0.0483937  -0.14793056 -1.0410299   0.67917365 -1.0786616
 -0.32119787  0.02937415 -0.26090258 -0.09655738 -0.8151332   0.18317963
 -0.14966327 -0.010809   -0.9550736  -0.53024846 -1.0391849  -0.9557672
 -1.2484772  -0.43898764  0.99621487 -0.03290142  0.01151925  1.2418594
  1.6356066   0.04683745]",,29.0,
,,"[-1.68034506e+00  8.07151675e-01  1.43213892e+00 -7.50450015e-01
 -1.27523887e+00 -4.18214500e-01  1.21726704e+00  3.24964881e+00
 -1.57679415e+00  1.16822338e+00  2.10639000e-01  1.79608405e-01
 -9.23336864e-01 -2.23097491e+00 -6.50234044e-01 -1.72070444e+00
  1.31681573e+00 -1.75391543e+00 -8.62738788e-02 -1.28798914e+00
 -1.19427800e+00  1.29180598e+00 -9.89544392e-03 -1.06481040e+00
 -6.62378311e-01  1.48137736e+00  8.21685195e-01 -2.66605616e-03
 -1.23537190e-01 -1.05504930e+00 -1.03693044e+00  1.23447633e+00
  1.01552916e+00 -4.37238634e-01 -7.39040613e-01 -6.43601418e-02
  2.77635431e+00  2.49131942e+00  3.23730493e+00 -3.79412919e-01
 -1.73344350e+00 -3.60048831e-01 -2.36615753e+00 -2.03587204e-01
  6.89952135e-01 -2.77834225e+00 -7.20873594e-01  3.58977228e-01
 -9.12847161e-01  7.90228307e-01  1.21325743e+00  1.58345211e+00
  5.71411610e-01 -3.45612168e-02 -1.22550392e+00 -9.87088442e-01
 -1.59460855e+00  1.81144392e+00  1.13829517e+00  1.09772122e+00
  1.16294217e+00  2.14578867e+00 -1.43097150e+00  1.03569353e+00
  1.08695519e+00  8.27965066e-02  6.32184893e-02 -3.28025669e-01
  1.18679643e-01 -6.66244745e-01  2.34843493e-02  1.38359502e-01
  2.12388873e-01  2.27056146e-01  8.03066134e-01 -8.57555926e-01
 -3.69515151e-01 -8.33367527e-01  6.63846731e-01 -6.93216383e-01
  1.37493062e+00  6.20281994e-02  9.72234726e-01 -8.66726786e-02
 -6.14033520e-01  1.11509375e-01  1.25892711e+00 -1.68241814e-01
  3.40630114e-03  3.40210676e-01 -1.29702091e+00  2.18532920e-01
 -1.03431499e+00 -1.45759881e-01  4.53841686e-02 -9.86286879e-01
 -2.02266008e-01  3.39044929e-01  4.65001047e-01  1.81069702e-01
  1.56854093e-02 -1.03378609e-01  2.77769193e-03  9.22210395e-01
 -1.83635652e-02  3.94613236e-01  3.31457734e-01 -3.01628947e-01
 -1.95098728e-01  1.38307987e-02  1.20083022e+00  5.76834194e-02
  8.26661944e-01  2.38626063e-01  6.33277372e-02 -4.15737987e-01
  4.75837141e-01  6.30589962e-01  3.66944045e-01 -5.69880486e-01
  2.18697757e-01  1.45174205e-01 -9.15911123e-02 -2.67097145e-01
 -9.23854709e-01  5.63128829e-01 -1.51405543e-01  1.82601362e-01]",,342.0,
,,"[-4.1331857e-01 -2.3397131e+00  4.8734120e-01  1.9031940e+00
  1.0944499e-01 -2.0712674e-01  7.2071396e-02  2.3589449e+00
  4.2218274e-01  1.2243694e-01 -5.3364277e-02  2.5933018e+00
  1.1236861e+00 -9.2774159e-01  7.6627839e-01 -6.2247860e-01
 -2.0454602e+00  5.0454408e-01  3.1568190e-01 -1.8560439e+00
 -3.6899111e-01 -8.5415387e-01 -7.1526432e-01  1.9487685e-01
 -1.3567009e+00  3.2358095e-01 -4.7816718e-01  2.3064244e+00
 -1.6796727e+00  1.1134334e-01  2.7596632e-01 -3.1201971e-01
  3.5925752e-01 -9.1311872e-02  1.0921803e+00  2.1912712e-01
  1.3287392e+00  9.8545051e-01  1.1065273e+00  4.1726503e-01
 -1.0007702e-02  5.3666568e-01 -3.7244347e-01 -2.3902370e-01
  7.3011912e-02 -2.1092784e-01 -1.9328189e+00 -5.5742180e-01
 -1.3562608e+00  2.2754389e-01  1.8692231e-01 -2.1334538e-01
 -7.7424383e-01 -1.4428861e+00 -1.3275566e+00 -5.6882018e-01
  9.3019235e-01  2.1617508e+00 -2.2851434e+00 -6.3892663e-01
  7.1053725e-01 -1.2839181e+00  1.3693807e-01 -2.3792667e+00
 -6.4152694e-01  1.8345404e-01 -3.5699621e-02 -6.9067085e-01
  1.3133752e+00  3.3175316e+00 -7.5867325e-03 -1.2188777e-02
 -5.1683027e-01 -2.3256995e-01 -4.2787653e-01  2.5154218e-01
  4.9419472e-01 -2.1325201e-01  5.8150744e-01 -2.6111281e-01
  1.3343426e+00  4.5335494e-02 -1.5418050e-01  3.6839187e-02
 -1.5654403e-01  1.1493396e+00 -4.3222412e-01  1.8456340e-01
 -4.7290057e-02 -1.8774471e-01 -2.5884271e+00 -1.9614309e-02
 -8.3645970e-01  2.3347566e-01  1.0465558e+00  1.3928385e+00
 -2.6308969e-01  5.8047998e-01  7.7479929e-02 -3.2157034e-01
 -2.2596104e-01  1.0202527e-01  2.6309150e-01  4.7365159e-02
  2.6513085e-02 -6.0592896e-01 -1.7495260e-01  6.3326341e-01
  3.1340140e-01  1.9468665e-03  2.8079054e-01  1.1286478e+00
  7.2197396e-01 -4.0457100e-02 -6.0179579e-01  8.5904056e-01
  6.9467485e-02 -1.0108267e+00  4.1052246e-01 -5.2857816e-01
 -3.7551081e-01 -3.9625740e-01  3.1164181e-01 -7.8584433e-02
  1.3477784e-01 -5.0553524e-01  5.5350530e-01  3.5386834e-02]",,179.0,
,,"[-0.7855216   0.27154928 -0.5038816  -0.6352489  -0.55012333 -3.1396224
 -0.25495398  0.16700101  0.46495122 -0.8874324  -0.44127294  1.9107568
 -2.627141   -0.0309867   0.45059156  0.44349614 -1.238224    0.28357002
  0.92087984 -0.61423635  0.04754782 -0.51733357 -0.572301   -2.3137035
 -0.01605433  1.0169975  -1.2691658  -1.8440747   0.49939638 -0.63295805
  1.35081     2.2395008  -0.7618925  -1.4393351  -0.18900782  3.7851272
 -0.7688455   0.14986487  0.9486569  -0.04712576  0.535561   -1.0628768
 -1.4271196   0.98723274  2.694079    1.0580269  -0.016792   -0.73162293
 -1.5023125   0.73315954  1.9912665   0.86786544 -3.123061   -0.3366664
 -2.5367131  -1.3702823   1.354393    1.0168351   2.4823983  -0.04338706
  1.5219299   3.148458    0.00726733  0.58688015 -0.09791269 -0.06831311
  0.05413065  2.3940437   0.9652735  -0.9867555   0.30469406 -0.34392312
  0.985607   -1.2372767   0.951781    1.013663   -0.47267342 -0.452946
 -0.6996605  -1.4739245   0.76227975  0.26617956  0.30395016  0.19289613
  1.2524481   0.1953175   0.86767757 -0.09683943 -0.5903872  -0.80585635
 -1.4680343   1.116394    2.0021424  -0.35111976 -0.44895416 -0.19108652
  0.38483152  0.7697411   1.5564721   0.30593947 -0.15192242  0.15488018
 -0.04129943  0.0370142  -0.8458629   0.07271862 -0.35226965 -0.4308902
 -1.2571349   0.37191188 -1.0724359  -0.04373515 -0.57361233  0.60501975
 -0.05200312 -0.22742677  1.1014998   0.4134449  -0.20379925  0.81795025
  1.0071453   0.08979534 -1.3373512  -0.40351477 -1.1124728   0.515442
  0.8109449   0.34643927]",,422.0,
,,"[-1.5923176  -0.7365753   1.3615491  -0.21772513  0.15195447 -0.03987873
  0.12193392  2.284503    1.9625773  -0.8132326  -1.128557    0.45635897
 -1.6656631  -2.0090237  -0.7881981  -0.9123091  -1.3192774  -0.21096075
 -1.73583    -2.3883595   0.4176397   1.6370635   0.82896644 -0.65660954
 -0.93841326  0.8443936   0.46269855 -0.77086663  2.1535108  -0.20360714
  0.5416831   1.4247915   0.3020695   0.63873124 -2.7926912  -0.14396176
  1.4370298  -0.49486974  1.5237799   0.65748847 -0.32681787 -1.806973
 -0.4567451   1.2661577   1.5274165  -2.2731178  -1.4975038   1.7429254
  0.47037452 -0.90968096  0.386505   -0.23670293 -1.6943852  -0.68873054
 -0.816857    0.10305262 -0.8064652  -1.4015487   2.1609404  -1.0117313
  0.84861624  1.0174857   1.1883483  -0.48158076 -0.03994179 -0.05072735
  0.08962708 -0.5561577  -0.5732657  -0.47510457 -0.0159426   0.09674744
  0.07901894  1.2969371  -0.46051437  0.2976144  -0.10613878  0.01447632
 -0.41726917 -0.84435886  1.4754956   0.18816501 -0.0606225  -0.04258724
 -0.87418723  0.26283672  0.5395961  -0.22563276 -0.14659867  0.52471507
 -1.2570941   0.49324077  0.02837839 -0.13468468 -0.07854889 -0.17523852
 -0.18095073  0.20740005  0.8843981   0.27034742  0.54011756 -0.06625852
  0.01966369  1.0547147   0.03936794  0.46450788  0.09296699 -0.36767617
 -0.07481363  0.03250982 -0.9468595   0.18551278  1.1256806   0.10103142
  0.09715017 -1.0621479   0.4842656   0.33536786  0.41259724 -1.795229
  0.3182905  -0.8204456  -0.22549443 -0.5480469   0.14085904 -0.3468265
 -0.5323093   0.27073625]",,495.0,
,,"[ 7.52404451e-01  5.68687856e-01  1.82050550e+00 -1.08647227e+00
  1.31036162e-01  1.02506793e+00 -6.29427552e-01  1.83042288e-02
 -2.12300873e+00 -1.47120118e+00 -2.85808516e+00  1.69157600e+00
 -6.25633359e-01 -2.42559338e+00 -1.44028485e+00 -3.71635246e+00
 -1.63682079e+00 -1.70321703e+00  5.12236357e-01 -4.42218900e-01
 -8.19425881e-02  1.70418060e+00 -1.51697314e+00 -2.85826087e-01
 -7.35680580e-01  1.35178006e+00 -3.86262834e-01  5.02906322e-01
 -7.04233527e-01 -2.25870669e-01  1.32637906e+00 -4.03165817e-04
  1.15461826e+00  4.41429198e-01 -1.65155578e+00  1.12770391e+00
  1.37992442e+00  1.67659569e+00  9.69285131e-01 -2.78598857e+00
 -1.43377495e+00 -2.60118067e-01 -1.31047142e+00  8.90609860e-01
 -9.00559664e-01 -1.39003146e+00 -2.09242058e+00  2.46922135e+00
  1.68012381e-01  2.56308138e-01 -1.01129651e+00  5.34650445e-01
  9.49112177e-02  1.56243086e+00  9.83208418e-02 -5.09713054e-01
  1.01653636e-01 -1.06150711e+00  1.63158655e-01 -8.04185867e-04
  1.63258076e+00  3.09805095e-01  6.05875015e-01  2.00742149e+00
 -1.84195638e+00  1.13308036e+00  5.75339869e-02  1.56939435e+00
  1.69141173e-01 -3.37239176e-01  2.29627147e-01 -2.31662482e-01
  4.95738387e-01 -3.72781865e-02  2.33225703e-01  1.35286713e+00
  3.22347045e-01  3.60961080e-01 -2.96274781e-01  1.79756224e-01
  8.98179114e-01  2.35615775e-01 -1.04871243e-01 -2.03988105e-02
 -5.78323424e-01  6.41538143e-01  3.70101988e-01 -1.21867335e+00
 -5.13517320e-01 -1.58628416e+00 -1.46864629e+00  5.67798793e-01
  8.36668730e-01 -2.90910393e-01 -2.07890248e+00  8.90496016e-01
  5.26450515e-01  5.64062238e-01  6.89079881e-01  1.27592039e+00
 -3.20504010e-02  2.02441573e-01 -1.09429514e+00 -9.61838245e-01
  2.87179518e-02  2.06080699e+00  2.12633824e+00  1.02442801e+00
 -1.73642540e+00  3.39028463e-02 -1.67070389e+00  9.47887897e-01
  3.71838450e-01  6.15401328e-01  2.19842061e-01  5.32214522e-01
  1.20964468e-01 -2.24123645e+00 -5.75707257e-02  3.41100693e-02
 -1.20092285e+00 -9.94174123e-01  7.48251319e-01  4.59407791e-02
 -2.13402793e-01  2.81297147e-01 -1.26882005e+00  1.16582596e+00]",,221.0,
,,"[-0.23014778 -0.67758536  0.18932605  2.1376877   0.00364447 -2.9654164
 -0.17173451  0.9248859   0.638955    0.6766717  -0.4641264   0.49103963
 -1.2097011  -1.1722466  -2.6653557  -1.0498989  -2.6291957  -0.33627957
 -0.7523654  -1.4115819   0.12877926  1.5898435  -0.38183272 -0.37785292
 -0.15450472  0.9782204  -0.39932787 -0.31959242  0.6734188   0.35418802
  0.8690324   3.1498532   0.38201892  0.42489317  0.42266595  1.9350548
 -1.818025   -0.9896685  -0.541625   -1.0543692  -1.1458664  -2.5774183
 -1.7827172   1.4007466   1.8420534   0.31390533 -1.3352439   2.0965567
 -0.2514357  -0.23582709  0.6334278   0.81320703  0.6196009  -0.39694238
 -1.0944903  -0.22293931  0.728897    2.3442538  -0.8475079   0.18512571
  3.5673819  -1.0760698   1.0793853  -0.4317264  -2.6437373  -0.503196
 -0.20062564 -0.61198044  1.5579767   0.30160248  0.07999142 -0.04293451
  1.688704   -0.15384915  0.05926204 -0.716483   -0.30732226 -0.09652646
  0.33736834 -1.0557731   0.8945986   0.3219873   0.02037754  1.419508
 -0.6776391   0.25866282 -0.5649043  -0.07840694 -0.49375767 -0.43119967
  1.4342375   0.50772595  0.06085554 -0.6892983  -0.638201   -0.15128866
 -1.4505186   1.9172163   0.5462105   0.5452933  -0.14053604 -0.35333693
 -0.11476046  0.19726318  0.8849662   2.021301    3.074685    0.57271683
  0.45589292 -0.1713508  -1.4572508   0.02851396  1.1643167  -1.0278645
  0.5857307  -0.98233235 -0.20300019 -2.424284   -0.9580648   1.1714686
  0.179255    0.3953187  -0.29825273 -0.7865379  -0.16380067  0.9086883
 -0.20490128  0.1147808 ]",,265.0,
,,"[-0.3510041  -0.16818091 -0.72686327  1.0567423  -0.9674542   0.1508426
 -0.02696116  0.32209453 -0.31688935 -0.5842803   1.8826716   0.16270912
 -0.33981672 -1.9021508  -0.12158406 -0.52929616 -0.74880373  0.40628105
 -1.3970864  -2.0974948  -0.37568963  1.0486906   0.4782431   0.70813566
  0.00929654  1.16782    -1.1079525  -1.5644388   0.36849165  2.2270255
  0.44268972  0.73641384 -3.2007723   0.2134003  -0.16602218 -0.06769526
 -0.6046823  -0.33195224  1.4809952  -0.36947876  1.2568856  -2.0393188
 -0.53024256 -1.2542957   0.9785782  -1.5545442  -1.804311   -0.57716215
 -0.70125544 -1.0659592   0.9101224  -1.608625   -0.18286657 -2.585383
 -1.5842311  -1.1199379   1.1683278  -1.2317083   0.6039468  -1.6142716
  0.14780557  2.5667038  -0.5940267  -1.0020965   0.6502415  -0.02363215
 -0.16883981  1.0388973  -0.28769413  1.815176    0.8233292   0.00977902
  0.94293237 -0.10603748 -0.6892748  -0.28017196 -0.16159117  0.14821544
 -0.22779667 -0.08680865  2.5994778  -0.11467639 -0.236653   -0.08723487
 -1.1415693  -0.22499341  0.09255505  0.14413229  0.01323143 -0.7859828
  0.53261936  0.04002658  0.26685825  0.11931634 -1.4772736   0.40898687
  0.21041451  1.066925   -0.27780074 -0.12866627  1.5775721  -0.18413994
 -0.07742262  0.23153545  0.05138357  0.1232104  -1.0040438  -1.3405917
  0.50513184 -0.06801139 -0.29007387  0.11116123 -1.1503026  -0.3502139
  0.9936816   0.08822054 -0.01976457 -0.2341456  -0.08855188  0.2862316
  0.46788925  0.03348231  0.9798398   0.04183629  0.2441406  -0.39538944
 -1.4345821  -0.41935766]",,2.0,
,,"[-7.61587173e-02  1.33721113e-01 -2.00359941e+00  6.04791164e-01
  2.30476260e-03 -1.73532426e+00  9.67218161e-01  5.14423609e-01
  1.67961240e+00  9.30738449e-02 -3.80111933e-02  1.04895425e+00
 -2.65246534e+00 -7.12954104e-01  2.06011057e+00 -4.76695299e-02
  8.85298789e-01 -2.06093609e-01 -2.01772666e+00 -3.06215405e+00
  2.44103837e+00  7.06521094e-01 -9.86943126e-01 -3.11248302e-02
  3.30820233e-01 -1.69335699e+00  1.22619355e+00 -1.57923162e+00
  8.92406940e-01 -8.81308556e-01 -9.72644567e-01 -5.65246224e-01
  4.59918618e-01 -9.43018496e-02 -1.21700048e+00 -6.22421563e-01
  1.50763273e+00  6.49332643e-01  1.64483976e+00 -1.43021417e+00
  5.20419955e-01  1.59786791e-02 -6.99675918e-01  3.01797295e+00
 -1.30701065e+00 -1.19836497e+00 -9.33793962e-01  3.27241480e-01
 -4.25292492e-01 -3.25706196e+00 -1.38558495e+00  1.87485963e-01
  1.38288021e-01  1.76098847e+00  1.55439222e+00  3.17930609e-01
 -2.22393930e-01  2.19146609e+00 -1.06624389e+00 -6.07074618e-01
  8.71881247e-01 -4.49732363e-01 -5.56287825e-01 -1.97354221e+00
  1.46811724e+00 -3.24780464e-01 -1.26330778e-01  3.44225466e-01
  2.22168058e-01 -9.94229555e-01  1.01240270e-01 -1.18310606e+00
  2.87014186e-01  5.58079630e-02  9.46314812e-01  6.50271624e-02
 -7.84561634e-02  2.34112039e-01  1.49823651e-01  8.13731372e-01
  1.67125583e+00 -6.06936738e-02  1.27512723e-01 -1.12813449e+00
 -3.70187223e-01 -5.40124029e-02 -2.60819525e-01  8.28760326e-01
 -2.90371567e-01 -3.50776494e-01 -1.16516721e+00  4.60787147e-01
  1.34872746e+00 -1.46886557e-01  5.37806213e-01 -3.69780123e-01
  7.84160674e-01  6.75506473e-01 -1.07369494e+00 -5.50643861e-01
 -1.71495914e+00 -9.60705876e-01  1.35932490e-03  1.67053044e-02
  1.12954117e-02 -1.35091734e+00 -7.66333938e-01  3.66325915e-01
  3.51778567e-02  1.34669185e-01  2.65925318e-01  1.34059265e-02
 -5.95295787e-01 -2.83505797e-01  1.24205470e-01  7.02111959e-01
  4.72169518e-02  1.67674673e+00  3.36213380e-01  2.29385510e-01
 -2.38669276e-01 -3.95263508e-02 -1.33597329e-01 -7.81713724e-02
 -3.45729142e-02 -3.05797100e-01  1.17580450e+00 -6.86316907e-01]",,193.0,
,,"[-0.8183991   0.658862   -2.1897433   0.91948503 -0.13431776 -1.8534881
  1.041247    0.49122196  1.1455531   0.7252763   1.747778    0.54026467
 -2.6281981  -0.5931984   0.03029466  0.41005534  0.42283612 -0.4065314
 -2.755437   -3.4649453   2.2448862   0.54431874  0.3486449  -1.114278
  0.39615312  0.45045674  0.9575186  -0.11850464  0.7140515  -1.7439394
 -1.651138    0.8271564   0.05833191  0.04276504 -2.5443726  -0.20487088
  0.72002435  0.58017266  1.1396198   0.16756201  0.6501854  -0.28843558
  0.05038562  2.475663   -1.3375812  -0.9696903  -1.3899033   1.4904295
  1.0034801  -1.5044193  -1.535796    0.14761518  0.10341311  1.875754
  0.7295493   0.22645819  0.95114964  2.8920453  -0.5042685  -0.6872293
  1.2806305  -0.55746853 -0.13429964 -2.6891012   2.0544255  -0.2540077
 -0.10937166  1.2316425   0.10995481  0.0327031   0.36250335 -0.3879674
  1.4441056  -0.13887927 -0.14643277  0.05238107  0.11301844  0.1804825
 -0.44395056 -0.249906    2.3365157   0.00464754 -0.520108   -0.00748123
  1.6802893  -0.03184187 -0.14209497  0.8251346  -0.11596902  2.0735877
 -0.11428463 -0.5905173   0.24672297 -0.28736237 -0.42618626 -0.7915431
 -0.24171558  0.19619966 -0.47581726  0.29069304 -0.30651802 -0.02629328
 -0.02267933 -0.2812321   0.0298089  -2.2903411  -1.1565179  -0.07352841
  0.71545887  0.07971413 -0.8211385  -0.05056851 -1.567058   -0.178188
  0.01482919  0.9448158  -0.7165986  -0.1932081   0.8113463  -0.78954715
  0.72944486 -0.0706476  -1.1186061  -0.1273601  -0.22771995 -0.08071335
  1.9578838   0.47978282]",,395.0,
,,"[ 2.17643827e-01 -1.03078067e+00  2.89168447e-01  5.69302380e-01
  7.66796649e-01 -5.20608783e-01  4.78943884e-01 -9.90959644e-01
 -5.64678371e-01 -9.43510607e-03 -3.96729231e-01  1.14222515e+00
 -1.28574407e+00 -9.74311411e-01  1.35758328e+00  2.07660866e+00
 -1.84236741e+00 -3.34660709e-01  1.67515904e-01  1.04422653e+00
 -8.26810122e-01  6.88510776e-01 -2.36965036e+00 -1.31620347e-01
 -1.39323652e+00  4.37314510e-02 -2.44387197e+00  1.57575011e+00
  3.18625569e-02 -2.00920999e-02  5.42981029e-01  1.53867793e+00
  2.71516442e-02 -9.19382215e-01  6.20593727e-01  2.51825780e-01
  1.63724470e+00  1.46411014e+00 -7.14196622e-01  1.37447357e-01
 -4.42939609e-01 -3.41904163e-01  6.69462025e-01 -7.05319583e-01
  2.35832453e+00 -2.17311072e+00 -1.09273291e+00  8.11681986e-01
 -8.35417271e-01 -1.16689467e+00  1.59616351e-01 -9.67709303e-01
 -3.83755982e-01 -2.58489466e+00 -1.14319968e+00 -3.08145374e-01
 -1.35685325e-01 -9.19129848e-02 -6.20035291e-01 -8.52239609e-01
  1.64491832e+00  3.96241665e-01  1.35481906e+00  1.01303995e-01
  6.15887523e-01 -1.28537863e-02 -1.06460285e+00  6.60957634e-01
 -8.95786762e-01 -8.72404993e-01  1.20088458e-03  7.78551847e-02
 -1.51140034e-01 -1.91599876e-01  1.02089322e+00  2.74285048e-01
 -7.31063783e-02 -1.20365167e+00 -1.02765173e-01 -4.15095329e-01
  1.93429029e+00  3.42301726e-01  2.04000846e-01 -1.11452103e+00
 -1.01032197e+00 -8.48900899e-02  1.41039491e+00 -4.11085695e-01
 -1.11456966e+00 -1.68413773e-01 -7.04698741e-01  8.65752578e-01
  4.57060784e-01 -5.52146882e-02 -1.50274968e+00 -5.35125256e-01
 -4.34472620e-01  3.68154049e-01  1.02213752e+00  3.62484038e-01
 -1.53071254e-01  1.23012014e-01  2.37598419e-01 -1.88521206e-01
  1.02404749e+00  5.15727460e-01 -1.36788225e+00  8.89509916e-01
 -3.21185470e-01 -1.99644089e-01  2.00492144e-02  2.25597560e-01
  4.01282072e-01  4.06143963e-01  3.91537607e-01  2.81271338e-02
  9.94495273e-01  3.64510924e-01  5.96380889e-01 -3.49467993e-01
 -2.04396427e-01  2.57826984e-01 -3.75985503e-01 -5.73643506e-01
 -7.17010498e-02  2.41676122e-02 -7.60155082e-01  4.93444681e-01]",,184.0,
,,"[-1.49201703e+00 -2.82965004e-01 -6.72929108e-01 -7.67641664e-02
  2.50036269e-02  1.04806483e+00 -6.92976356e-01  1.08182168e+00
  1.57782137e+00 -7.28572965e-01 -1.53976250e+00  2.10882187e-01
  1.06698978e+00 -1.89691508e+00  9.70025122e-01 -1.07017040e+00
 -5.69989122e-02 -4.55837846e-02 -9.06177580e-01 -1.30325675e+00
  6.03892803e-01 -3.91542166e-01  4.64394331e-01 -1.42729235e+00
  6.24451280e-01 -1.05563569e+00  2.89419413e-01 -3.97951484e-01
 -5.20527363e-01 -1.63400114e-01  2.07168865e+00  2.21457243e+00
  3.35689783e-02 -3.19105268e-01 -1.01894200e+00  8.74895394e-01
  5.57173789e-01  9.11991060e-01  5.56055009e-01  1.31259608e+00
 -9.22019482e-02  5.99076927e-01  6.73974276e-01  8.05157781e-01
  1.68031228e+00 -4.74269271e-01  4.33897972e-01 -1.67928469e+00
  9.30543363e-01 -1.19679284e+00 -8.78501460e-02  2.14789724e+00
  3.88120413e-01  2.48776102e+00 -1.71142340e-01 -1.27677992e-01
  1.98307037e-02  1.45362604e+00  2.76703358e+00 -3.44607055e-01
 -7.63763905e-01  1.02051258e+00  7.67410576e-01 -1.76763153e+00
  6.81567967e-01  4.90970135e-01 -1.00301707e+00  6.46111488e-01
 -3.36152047e-01 -2.73500443e-01  1.05702567e+00 -1.69511318e-01
  6.25058532e-01  4.26250726e-01  1.19699681e+00 -7.73165882e-01
  2.21473232e-01 -3.76956999e-01  1.64664954e-01  1.41152740e-03
  1.52236032e+00  2.94541717e-02 -7.69747198e-02  1.13454759e+00
 -6.70339823e-01  4.64565754e-01  7.94867575e-01 -1.53213188e-01
 -1.68190911e-01  1.78525686e-01 -6.55486405e-01  3.98505241e-01
  2.15074301e-01 -8.99458304e-02  7.55677223e-01 -1.06571600e-01
  2.35143110e-01 -7.90213048e-02 -9.81092095e-01  1.16326749e+00
  1.65717900e-01  1.31208569e-01 -7.17740059e-02  3.73052031e-01
  2.83273757e-02 -1.54677629e-02 -1.59883404e+00 -4.62543368e-02
 -1.04404426e+00  8.99198651e-02 -4.00548190e-01  1.07465339e+00
 -2.47620732e-01 -7.16037393e-01  1.41285837e-01 -3.43901515e-02
  3.60060900e-01  1.02670717e+00 -7.74611712e-01 -6.68706059e-01
  3.68650734e-01  1.25528015e-02 -9.10508931e-01 -2.86916316e-01
 -9.14396793e-02 -2.58462131e-01  3.43233556e-01 -1.27630562e-01]",,472.0,
,,"[ 2.7116575  -1.4243727  -2.0787492  -0.3522161  -0.08132909 -1.0191733
 -0.31161064  1.795824   -1.6051842  -2.2926383   1.6106243  -1.050862
 -1.0212412  -2.390042    1.8301586  -0.6758924   0.6423321  -1.5059793
 -0.11869523 -1.5605692  -0.33686113 -1.3945779   0.3287208   0.10635972
 -0.22233424  0.49067444  1.2082946   0.35100457 -1.198057   -0.55776894
 -0.13033313  1.7090727   1.7154119  -0.3458404   1.8719288  -1.2585235
  0.21399122  0.6645602   0.7269737  -0.6198331  -0.38702774 -1.5534194
 -2.2592585  -0.22913648  1.0331264  -1.8644419   0.10414171  0.10710132
 -1.4788716   0.43802124  2.0681963   0.04922128  0.09509009 -0.3473227
 -1.3497405  -0.3285635  -0.48926252 -0.17941976  0.22521263  0.42431265
  0.9523012  -0.27571586 -2.052812    0.28086895 -0.46222916  0.79264146
 -0.22527158 -1.0237944  -1.0085032   1.8831136   0.28497383 -0.1627542
 -1.0068009  -0.12214922  0.93558997  0.62533027 -0.3951953  -1.3173728
 -0.3260681   0.1696245   2.143324   -0.05628897 -0.2003887  -0.14642431
 -0.3420119   0.4423002  -0.23217985  0.04664163 -0.24154584 -0.55820125
 -0.2154592  -0.1364786   0.3852258   0.07345375  0.23602864  0.50324965
  1.3475561  -1.7866824  -0.16456659 -0.07570507  1.3986311   1.0327638
 -0.14128298  1.2284243  -0.08303865 -0.6927773   0.7074826   0.2077278
  0.0165053   0.02633465 -0.43748194 -0.1888121   0.1715847   1.5138589
 -0.07556795  0.29360193 -1.0477909   0.33249584  0.2785216  -0.23151758
 -0.9142542  -0.25521994  0.11434061 -0.7061338   0.18294379  0.15851161
  0.9850694   0.3116614 ]",,247.0,
